Symbol,Woche,Jahr,Monat,KW,Quartal,Open_Woche,Close_Woche,High_Woche,Low_Woche,Volume_Woche,Volume_Avg,Rendite_Woche,Vol_Woche,Vol_Annualisiert,Handelstage,Best_Day,Worst_Day
ASML,2022-01-10 00:00:00,2022,1,2,1,716.52,744.53,777.92,700.71,7996100,1599220.0,0.039092,0.054848,0.389385,5,0.019792,-0.038262
ASML,2022-01-17 00:00:00,2022,1,3,1,741.03,694.73,741.07,694.71,5997800,1499450.0,-0.062481,0.046823,0.332411,4,0.010933,-0.039354
ASML,2022-01-24 00:00:00,2022,1,4,1,666.05,644.97,688.64,620.67,9110100,1822020.0,-0.031649,0.065133,0.462399,5,0.016245,-0.056516
ASML,2022-01-31 00:00:00,2022,1,5,1,650.7,677.2,677.55,648.03,1357400,1357400.0,0.040725,,,1,0.049971,0.049971
ASML,2022-01-31 00:00:00,2022,2,5,1,682.55,652.81,691.24,643.3,3733700,933425.0,-0.043572,0.075769,0.537905,4,0.010651,-0.059439
ASML,2022-02-07 00:00:00,2022,2,6,1,654.15,628.24,682.23,625.25,4185100,837020.0,-0.039609,0.075626,0.536895,5,0.041165,-0.0436
ASML,2022-02-14 00:00:00,2022,2,7,1,626.15,647.83,666.0,620.0,4241600,848320.0,0.034624,0.054885,0.389642,5,0.045389,-0.02023
ASML,2022-02-21 00:00:00,2022,2,8,1,638.5,667.12,667.14,599.68,5274200,1318550.0,0.044824,0.056392,0.400345,4,0.039748,-0.013338
ASML,2022-02-28 00:00:00,2022,3,9,1,660.21,594.32,665.1,581.63,5178500,1294625.0,-0.099802,0.092762,0.658548,4,0.033364,-0.057816
ASML,2022-02-28 00:00:00,2022,2,9,1,647.65,666.51,672.57,647.65,1979000,1979000.0,0.029121,,,1,-0.000914,-0.000914
ASML,2022-03-07 00:00:00,2022,3,10,1,617.39,585.85,627.0,558.77,6196700,1239340.0,-0.051086,0.111551,0.791931,5,0.084287,-0.034232
ASML,2022-03-14 00:00:00,2022,3,11,1,599.55,679.86,683.4,577.31,7524100,1504820.0,0.13395,0.088738,0.629979,5,0.09038,-0.014167
ASML,2022-03-21 00:00:00,2022,3,12,1,678.22,687.36,698.1,663.2,5348500,1069700.0,0.013476,0.057753,0.410009,5,0.037844,-0.033946
ASML,2022-03-28 00:00:00,2022,3,13,1,680.11,667.93,714.62,667.5,3575900,893975.0,-0.017909,0.05979,0.424468,4,0.020595,-0.034662
ASML,2022-03-28 00:00:00,2022,4,13,2,675.29,667.73,677.19,661.83,739400,739400.0,-0.011195,,,1,-0.000299,-0.000299
ASML,2022-04-04 00:00:00,2022,4,14,2,672.49,610.93,681.54,610.0,4647700,929540.0,-0.09154,0.058679,0.416577,5,0.019619,-0.050482
ASML,2022-04-11 00:00:00,2022,4,15,2,607.04,597.87,622.5,592.0,3675900,918975.0,-0.015106,0.057555,0.408599,4,0.031583,-0.0243
ASML,2022-04-18 00:00:00,2022,4,16,2,597.05,607.61,652.55,595.77,5699600,1139920.0,0.017687,0.051118,0.362902,5,0.027157,-0.021975
ASML,2022-04-25 00:00:00,2022,4,17,2,592.73,563.77,600.39,544.0,8521000,1704200.0,-0.048859,0.107549,0.763524,5,0.060444,-0.06567
ASML,2022-05-02 00:00:00,2022,5,18,2,558.74,551.0,594.25,545.05,5531200,1106240.0,-0.013853,0.074308,0.527533,5,0.03848,-0.048039
ASML,2022-05-09 00:00:00,2022,5,19,2,530.21,548.32,551.29,509.55,6332000,1266400.0,0.034156,0.098538,0.699548,5,0.049698,-0.069583
ASML,2022-05-16 00:00:00,2022,5,20,2,533.25,532.84,563.38,514.17,4802700,960540.0,-0.000769,0.091274,0.647985,5,0.049874,-0.059345
ASML,2022-05-23 00:00:00,2022,5,21,2,549.24,583.38,583.86,538.03,4672800,934560.0,0.062159,0.054668,0.388102,5,0.04162,-0.014749
ASML,2022-05-30 00:00:00,2022,6,22,2,577.44,563.65,581.32,557.0,1742300,580767.0,-0.023881,0.072037,0.511409,3,0.029947,-0.029094
ASML,2022-05-30 00:00:00,2022,5,22,2,584.59,576.29,584.81,572.85,822300,822300.0,-0.014198,,,1,-0.012153,-0.012153
ASML,2022-06-06 00:00:00,2022,6,23,2,579.61,521.53,583.46,519.4,3155500,631100.0,-0.100205,0.059676,0.42366,5,0.014264,-0.04411
ASML,2022-06-13 00:00:00,2022,6,24,2,498.05,473.35,512.2,461.85,5754000,1150800.0,-0.049593,0.097255,0.690444,5,0.028829,-0.073576
ASML,2022-06-20 00:00:00,2022,6,25,2,488.98,515.26,515.55,476.06,3574100,893525.0,0.053745,0.082872,0.588334,4,0.061298,-0.017902
ASML,2022-06-27 00:00:00,2022,6,26,2,514.97,475.88,517.05,464.13,3257500,814375.0,-0.075907,0.023184,0.164587,4,-0.011806,-0.034702
ASML,2022-06-27 00:00:00,2022,7,26,3,455.3,449.83,457.96,443.46,1570200,1570200.0,-0.012014,,,1,-0.054741,-0.054741
ASML,2022-07-04 00:00:00,2022,7,27,3,419.19,452.95,455.3,412.67,6383000,1595750.0,0.080536,0.085959,0.610246,4,0.053675,-0.038748
ASML,2022-07-11 00:00:00,2022,7,28,3,449.56,475.63,475.78,429.3,5352500,1070500.0,0.05799,0.066443,0.471699,5,0.040994,-0.030666
ASML,2022-07-18 00:00:00,2022,7,29,3,483.61,534.26,546.85,470.5,8491200,1698240.0,0.104733,0.071655,0.508697,5,0.054139,-0.014771
ASML,2022-07-25 00:00:00,2022,7,30,3,535.42,574.44,576.92,518.54,5762500,1152500.0,0.072877,0.059099,0.419559,5,0.04199,-0.02746
ASML,2022-08-01 00:00:00,2022,8,31,3,573.24,577.31,592.75,558.75,4046000,809200.0,0.0071,0.049613,0.352217,5,0.032284,-0.021707
ASML,2022-08-08 00:00:00,2022,8,32,3,578.0,575.96,582.56,533.74,4558800,911760.0,-0.003529,0.085587,0.607608,5,0.04609,-0.055242
ASML,2022-08-15 00:00:00,2022,8,33,3,569.11,545.26,577.62,544.43,3522800,704560.0,-0.041908,0.030989,0.219997,5,0.007214,-0.028576
ASML,2022-08-22 00:00:00,2022,8,34,3,529.29,509.94,540.22,508.77,3861900,772380.0,-0.036558,0.080833,0.57386,5,0.027215,-0.055212
ASML,2022-08-29 00:00:00,2022,8,35,3,506.32,489.94,511.35,486.7,2696500,898833.0,-0.032351,0.015102,0.107214,3,-0.006247,-0.019728
ASML,2022-08-29 00:00:00,2022,9,35,3,477.92,467.19,486.9,460.89,2810900,1405450.0,-0.022451,0.055422,0.393458,2,-0.00581,-0.040862
ASML,2022-09-05 00:00:00,2022,9,36,3,469.36,501.0,503.18,462.3,3698400,924600.0,0.067411,0.031102,0.220804,4,0.037804,0.005843
ASML,2022-09-12 00:00:00,2022,9,37,3,506.77,467.25,511.0,459.91,4660800,932160.0,-0.077984,0.075548,0.536336,5,0.014859,-0.066999
ASML,2022-09-19 00:00:00,2022,9,38,3,459.65,436.14,476.17,427.35,4652300,930460.0,-0.051148,0.031754,0.225433,5,0.008261,-0.030511
ASML,2022-09-26 00:00:00,2022,9,39,3,434.09,415.35,443.42,413.95,5224000,1044800.0,-0.043171,0.047921,0.340208,5,0.018325,-0.030483
ASML,2022-10-03 00:00:00,2022,10,40,4,423.6,434.26,474.75,421.02,6939300,1387860.0,0.025165,0.117216,0.832154,5,0.077442,-0.060328
ASML,2022-10-10 00:00:00,2022,10,41,4,433.91,379.13,434.07,363.15,9215100,1843020.0,-0.126247,0.07645,0.542742,5,0.017749,-0.0648
ASML,2022-10-17 00:00:00,2022,10,42,4,394.46,462.23,462.88,388.83,10025400,2005080.0,0.171804,0.042287,0.300206,5,0.062733,0.017261
ASML,2022-10-24 00:00:00,2022,10,43,4,470.43,489.18,496.2,459.6,8827700,1765540.0,0.039857,0.050151,0.356036,5,0.031133,-0.019996
ASML,2022-10-31 00:00:00,2022,11,44,4,483.38,468.76,483.67,437.12,5851600,1462900.0,-0.030245,0.117432,0.833688,4,0.065557,-0.061109
ASML,2022-10-31 00:00:00,2022,10,44,4,479.04,472.42,480.88,471.65,1063600,1063600.0,-0.013819,,,1,-0.034261,-0.034261
ASML,2022-11-07 00:00:00,2022,11,45,4,474.83,576.44,578.62,469.61,10548900,2109780.0,0.213992,0.141284,1.003018,5,0.145732,-0.028059
ASML,2022-11-14 00:00:00,2022,11,46,4,574.78,593.16,608.32,568.95,6927900,1385580.0,0.031977,0.058058,0.412171,5,0.034007,-0.034763
ASML,2022-11-21 00:00:00,2022,11,47,4,581.2,591.84,610.0,574.23,3215800,803950.0,0.018307,0.054509,0.386978,4,0.027435,-0.021697
ASML,2022-11-28 00:00:00,2022,12,48,4,611.71,605.71,616.56,597.0,1965700,982850.0,-0.009809,0.02252,0.159877,2,0.005163,-0.00908
ASML,2022-11-28 00:00:00,2022,11,48,4,593.78,608.12,608.41,576.77,3188800,1062933.0,0.02415,0.079965,0.567697,3,0.05062,-0.014362
ASML,2022-12-05 00:00:00,2022,12,49,4,605.1,597.7,611.17,586.82,4481700,896340.0,-0.012229,0.02976,0.211273,5,0.013995,-0.015143
ASML,2022-12-12 00:00:00,2022,12,50,4,596.87,574.32,643.36,565.74,6838900,1367780.0,-0.03778,0.071983,0.511031,5,0.029968,-0.047933
ASML,2022-12-19 00:00:00,2022,12,51,4,574.05,551.37,583.96,542.53,4504600,900920.0,-0.039509,0.059196,0.420252,5,0.031607,-0.043049
ASML,2022-12-26 00:00:00,2022,12,52,4,546.05,546.4,555.37,529.01,2956700,739175.0,0.000641,0.060947,0.432683,4,0.0373,-0.025736
ASML,2023-01-02 00:00:00,2023,1,1,1,561.28,595.85,598.68,545.77,3499100,874775.0,0.061591,0.065407,0.464341,4,0.054005,-0.009653
ASML,2023-01-09 00:00:00,2023,1,2,1,613.99,659.69,660.74,612.8,5001100,1000220.0,0.074431,0.028811,0.20454,5,0.042763,0.010926
ASML,2023-01-16 00:00:00,2023,1,3,1,651.1,648.85,676.11,627.02,4622600,1155650.0,-0.003456,0.058281,0.413754,4,0.029512,-0.033789
ASML,2023-01-23 00:00:00,2023,1,4,1,658.05,667.39,684.94,655.02,7260000,1452000.0,0.014193,0.056462,0.40084,5,0.04189,-0.024141
ASML,2023-01-30 00:00:00,2023,2,5,1,659.53,679.62,698.59,655.89,3608600,1202867.0,0.030461,0.0658,0.467132,3,0.026769,-0.024305
ASML,2023-01-30 00:00:00,2023,1,5,1,650.0,660.84,660.86,647.3,2011700,1005850.0,0.016677,0.066066,0.469024,2,0.016192,-0.025592
ASML,2023-02-06 00:00:00,2023,2,6,1,665.92,656.35,683.69,648.64,4201400,840280.0,-0.014371,0.047143,0.334684,5,0.025303,-0.02597
ASML,2023-02-13 00:00:00,2023,2,7,1,659.13,651.93,680.98,647.39,4388800,877760.0,-0.010923,0.043083,0.30586,5,0.018877,-0.030333
ASML,2023-02-20 00:00:00,2023,2,8,1,638.01,618.38,643.94,612.72,4128700,1032175.0,-0.030768,0.058006,0.411799,4,0.022236,-0.033976
ASML,2023-02-27 00:00:00,2023,2,9,1,631.41,617.73,639.37,610.14,2186200,1093100.0,-0.021666,0.070927,0.50353,2,0.022155,-0.022703
ASML,2023-02-27 00:00:00,2023,3,9,1,621.07,637.38,637.67,603.23,2614200,871400.0,0.026261,0.029954,0.212653,3,0.021164,-0.0045
ASML,2023-03-06 00:00:00,2023,3,10,1,627.32,601.21,633.11,599.43,5545100,1109020.0,-0.041622,0.039482,0.280292,5,0.016894,-0.025746
ASML,2023-03-13 00:00:00,2023,3,11,1,593.12,633.69,638.4,589.89,5031200,1006240.0,0.068401,0.052026,0.369348,5,0.039345,-0.021941
ASML,2023-03-20 00:00:00,2023,3,12,1,646.3,647.53,673.94,635.2,4753800,950760.0,0.001903,0.054205,0.384818,5,0.03715,-0.025039
ASML,2023-03-27 00:00:00,2023,3,13,1,655.37,680.71,683.18,632.38,4269400,853880.0,0.038665,0.039108,0.277637,5,0.030342,-0.006739
ASML,2023-04-03 00:00:00,2023,4,14,2,674.8,657.12,681.6,655.32,3065000,766250.0,-0.0262,0.003347,0.023759,4,-0.007148,-0.010212
ASML,2023-04-10 00:00:00,2023,4,15,2,649.93,666.2,672.74,645.49,4137900,827580.0,0.025033,0.020845,0.147987,5,0.016421,-0.007745
ASML,2023-04-17 00:00:00,2023,4,16,2,638.74,634.47,648.27,616.88,7387800,1477560.0,-0.006685,0.055426,0.393484,5,0.015988,-0.040769
ASML,2023-04-24 00:00:00,2023,4,17,2,640.83,636.86,641.31,605.76,5630500,1126100.0,-0.006195,0.056764,0.402982,5,0.033065,-0.034461
ASML,2023-05-01 00:00:00,2023,5,18,2,635.0,650.32,654.22,628.53,3205700,641140.0,0.024126,0.024993,0.177433,5,0.024045,-0.002606
ASML,2023-05-08 00:00:00,2023,5,19,2,651.75,647.51,660.4,638.28,3014500,602900.0,-0.006506,0.035176,0.249722,5,0.021911,-0.018229
ASML,2023-05-15 00:00:00,2023,5,20,2,646.88,694.0,699.87,644.88,5174400,1034880.0,0.072842,0.042459,0.301431,5,0.037927,-0.005551
ASML,2023-05-22 00:00:00,2023,5,21,2,690.86,735.93,742.31,661.18,7252800,1450560.0,0.065238,0.084842,0.602316,5,0.062523,-0.024605
ASML,2023-05-29 00:00:00,2023,6,22,2,724.2,724.65,732.72,718.55,1805900,902950.0,0.000621,0.013011,0.09237,2,0.005312,-0.002917
ASML,2023-05-29 00:00:00,2023,5,22,2,743.13,722.93,747.13,713.28,2758700,1379350.0,-0.027182,0.004906,0.034831,2,-0.007319,-0.010422
ASML,2023-06-05 00:00:00,2023,6,23,2,724.64,715.86,726.63,702.95,4057200,811440.0,-0.012116,0.02086,0.148094,5,0.013855,-0.008959
ASML,2023-06-12 00:00:00,2023,6,24,2,721.99,721.88,744.44,720.0,4914200,982840.0,-0.000152,0.035642,0.253035,5,0.01999,-0.022756
ASML,2023-06-19 00:00:00,2023,6,25,2,720.62,697.89,724.74,695.92,3236300,809075.0,-0.031542,0.040932,0.290587,4,0.014294,-0.027209
ASML,2023-06-26 00:00:00,2023,6,26,2,703.08,724.75,730.0,700.23,4427900,885580.0,0.030822,0.035028,0.248677,5,0.035474,-0.001227
ASML,2023-07-03 00:00:00,2023,7,27,3,733.99,696.74,737.17,693.23,4057400,1014350.0,-0.05075,0.039477,0.280257,4,0.012597,-0.024813
ASML,2023-07-10 00:00:00,2023,7,28,3,703.71,754.02,771.98,695.69,5918800,1183760.0,0.071493,0.03872,0.274884,5,0.035703,-0.006804
ASML,2023-07-17 00:00:00,2023,7,29,3,744.5,693.36,760.0,673.34,10424900,2084980.0,-0.06869,0.0822,0.583564,5,0.025483,-0.055394
ASML,2023-07-24 00:00:00,2023,7,30,3,685.0,718.37,721.5,677.44,5398000,1079600.0,0.048715,0.041211,0.29257,5,0.034809,-0.012807
ASML,2023-07-31 00:00:00,2023,7,31,3,721.29,716.41,722.71,712.19,789100,789100.0,-0.006766,,,1,-0.002728,-0.002728
ASML,2023-07-31 00:00:00,2023,8,31,3,711.45,678.04,712.5,672.73,3392300,848075.0,-0.04696,0.034551,0.24529,4,-0.003001,-0.036193
ASML,2023-08-07 00:00:00,2023,8,32,3,690.44,661.78,695.32,661.27,3815300,763060.0,-0.04151,0.043869,0.311439,5,0.022683,-0.02365
ASML,2023-08-14 00:00:00,2023,8,33,3,652.95,655.33,666.74,642.88,3990500,798100.0,0.003645,0.033494,0.237785,5,0.017056,-0.022279
ASML,2023-08-21 00:00:00,2023,8,34,3,653.86,651.01,680.95,635.87,5095600,1019120.0,-0.004359,0.053325,0.378573,5,0.014382,-0.043271
ASML,2023-08-28 00:00:00,2023,9,35,3,674.0,662.52,674.54,657.5,592800,592800.0,-0.017033,,,1,0.003013,0.003013
ASML,2023-08-28 00:00:00,2023,8,35,3,657.06,660.53,671.22,652.36,2957900,739475.0,0.005281,0.027513,0.195321,4,0.012929,-0.013486
ASML,2023-09-04 00:00:00,2023,9,36,3,665.13,627.86,669.79,625.22,3572300,893075.0,-0.056034,0.047682,0.338508,4,0.003737,-0.042415
ASML,2023-09-11 00:00:00,2023,9,37,3,630.83,596.66,631.53,594.02,7533000,1506600.0,-0.054167,0.042112,0.298965,5,0.00786,-0.040585
ASML,2023-09-18 00:00:00,2023,9,38,3,588.18,587.1,600.83,582.12,5210800,1042160.0,-0.001836,0.01888,0.134037,5,0.008555,-0.013155
ASML,2023-09-25 00:00:00,2023,9,39,3,583.63,588.66,600.86,564.0,5685800,1137160.0,0.008618,0.032383,0.229897,5,0.013795,-0.022896
ASML,2023-10-02 00:00:00,2023,10,40,4,583.36,597.36,600.49,567.57,5146100,1029220.0,0.023999,0.058017,0.41188,5,0.035507,-0.019891
ASML,2023-10-09 00:00:00,2023,10,41,4,587.65,599.75,624.19,582.41,5524200,1104840.0,0.02059,0.043846,0.311279,5,0.018229,-0.02758
ASML,2023-10-16 00:00:00,2023,10,42,4,601.04,580.1,610.35,573.86,7602000,1520400.0,-0.03484,0.048322,0.343052,5,0.007999,-0.0417
ASML,2023-10-23 00:00:00,2023,10,43,4,577.61,590.0,602.76,573.86,5474100,1094820.0,0.02145,0.043556,0.309219,5,0.022049,-0.02898
ASML,2023-10-30 00:00:00,2023,11,44,4,599.67,642.41,647.0,596.78,3440100,1146700.0,0.071273,0.027668,0.196423,3,0.038009,0.015798
ASML,2023-10-30 00:00:00,2023,10,44,4,592.77,598.81,602.13,582.48,1767000,883500.0,0.010189,0.029664,0.210592,2,0.016863,-0.001898
ASML,2023-11-06 00:00:00,2023,11,45,4,636.88,661.28,663.22,631.17,4375600,875120.0,0.038312,0.047207,0.335135,5,0.042601,-0.007868
ASML,2023-11-13 00:00:00,2023,11,46,4,654.14,686.09,687.59,648.27,4208800,841760.0,0.048843,0.033985,0.241267,5,0.03179,-0.010102
ASML,2023-11-20 00:00:00,2023,11,47,4,685.32,691.18,696.97,679.92,2254500,563625.0,0.008551,0.026428,0.187623,4,0.011981,-0.014244
ASML,2023-11-27 00:00:00,2023,11,48,4,687.66,683.76,693.11,672.65,2738900,684725.0,-0.005671,0.032657,0.231839,4,0.01719,-0.017999
ASML,2023-11-27 00:00:00,2023,12,48,4,688.17,692.2,695.58,683.05,857600,857600.0,0.005856,,,1,0.012344,0.012344
ASML,2023-12-04 00:00:00,2023,12,49,4,686.74,696.43,703.27,679.12,3716800,743360.0,0.01411,0.015418,0.109458,5,0.010938,-0.004602
ASML,2023-12-11 00:00:00,2023,12,50,4,704.72,752.96,760.33,702.6,6455900,1291180.0,0.068453,0.022557,0.160138,5,0.025051,-0.000995
ASML,2023-12-18 00:00:00,2023,12,51,4,747.37,752.53,755.92,729.61,3853000,770600.0,0.006904,0.04853,0.344528,5,0.03517,-0.020289
ASML,2023-12-25 00:00:00,2023,12,52,4,750.1,756.92,765.8,750.0,1981800,495450.0,0.009092,0.020132,0.14292,4,0.013488,-0.008089
ASML,2024-01-01 00:00:00,2024,1,1,1,730.0,703.34,730.77,697.51,3652000,913000.0,-0.036521,0.056278,0.399533,4,0.004355,-0.052846
ASML,2024-01-08 00:00:00,2024,1,2,1,712.65,713.22,724.19,708.04,3113100,622620.0,0.0008,0.029292,0.207953,5,0.024881,-0.00739
ASML,2024-01-15 00:00:00,2024,1,3,1,707.99,757.83,759.47,696.08,5774700,1443675.0,0.070396,0.051121,0.362925,4,0.045292,-0.009422
ASML,2024-01-22 00:00:00,2024,1,4,1,766.4,867.75,883.28,762.54,16037900,3207580.0,0.132242,0.078827,0.559619,5,0.088542,-0.00153
ASML,2024-01-29 00:00:00,2024,1,5,1,867.58,869.82,884.0,859.46,3181300,1060433.0,0.002582,0.037708,0.267701,3,0.017136,-0.01653
ASML,2024-01-29 00:00:00,2024,2,5,1,882.32,890.66,893.78,876.66,1936600,968300.0,0.009452,0.037451,0.265875,2,0.023821,0.000135
ASML,2024-02-05 00:00:00,2024,2,6,1,885.6,949.6,954.32,881.1,6591400,1318280.0,0.072267,0.024808,0.17612,5,0.028886,0.00077
ASML,2024-02-12 00:00:00,2024,2,7,1,939.66,928.94,948.52,889.01,5582800,1116560.0,-0.011408,0.046505,0.330149,5,0.02338,-0.027862
ASML,2024-02-19 00:00:00,2024,2,8,1,918.6,933.25,959.46,892.63,4571400,1142850.0,0.015948,0.072091,0.511798,4,0.048051,-0.020852
ASML,2024-02-26 00:00:00,2024,3,9,1,951.58,990.94,991.45,950.27,1698200,1698200.0,0.041363,,,1,0.041253,0.041253
ASML,2024-02-26 00:00:00,2024,2,9,1,941.51,951.68,957.76,935.1,2776100,694025.0,0.010802,0.024269,0.172294,4,0.015366,-0.006564
ASML,2024-03-04 00:00:00,2024,3,10,1,992.6,994.33,1056.34,958.69,7215800,1443160.0,0.001743,0.091175,0.64728,5,0.04329,-0.050659
ASML,2024-03-11 00:00:00,2024,3,11,1,979.5,940.21,984.99,931.79,6052400,1210480.0,-0.040112,0.045655,0.324118,5,0.022458,-0.031841
ASML,2024-03-18 00:00:00,2024,3,12,1,949.36,979.96,1005.66,928.0,4282800,856560.0,0.032232,0.029852,0.211931,5,0.020465,-0.010931
ASML,2024-03-25 00:00:00,2024,3,13,1,979.13,970.47,992.28,961.65,2824700,706175.0,-0.008845,0.009948,0.07062,4,0.00279,-0.007794
ASML,2024-04-01 00:00:00,2024,4,14,2,979.76,979.55,1022.66,953.39,5112700,1022540.0,-0.000214,0.060321,0.428238,5,0.027417,-0.027401
ASML,2024-04-08 00:00:00,2024,4,15,2,989.85,961.84,1000.2,956.5,4365000,873000.0,-0.028297,0.043279,0.307251,5,0.018028,-0.030579
ASML,2024-04-15 00:00:00,2024,4,16,2,985.42,859.54,988.72,855.59,10498600,2099720.0,-0.127742,0.077273,0.548584,5,0.023146,-0.070947
ASML,2024-04-22 00:00:00,2024,4,17,2,870.0,918.97,926.39,862.46,4975100,995020.0,0.056287,0.035471,0.251821,5,0.033851,-0.01026
ASML,2024-04-29 00:00:00,2024,4,18,2,911.85,872.47,913.25,871.22,1743800,871900.0,-0.043187,0.048996,0.347839,2,-0.010011,-0.040999
ASML,2024-04-29 00:00:00,2024,5,18,2,871.11,901.63,904.96,849.14,3373000,1124333.0,0.035036,0.067774,0.481144,3,0.036023,-0.022499
ASML,2024-05-06 00:00:00,2024,5,19,2,909.2,930.29,939.0,903.32,3422800,684560.0,0.023196,0.025771,0.182959,5,0.018335,-0.009488
ASML,2024-05-13 00:00:00,2024,5,20,2,927.68,924.97,938.81,905.88,3735500,747100.0,-0.002921,0.038645,0.27435,5,0.024469,-0.019074
ASML,2024-05-20 00:00:00,2024,5,21,2,925.78,956.22,969.49,913.49,4126400,825280.0,0.03288,0.034885,0.247656,5,0.023516,-0.015083
ASML,2024-05-27 00:00:00,2024,5,22,2,972.8,960.35,992.88,932.93,3972900,993225.0,-0.012798,0.066622,0.472968,4,0.037261,-0.034249
ASML,2024-06-03 00:00:00,2024,6,23,2,969.34,1028.42,1054.4399,943.0,6411600,1282320.0,0.060949,0.105467,0.74874,5,0.095214,-0.022981
ASML,2024-06-10 00:00:00,2024,6,24,2,1016.14,1027.9,1077.22,1013.92,4960900,992180.0,0.011573,0.049825,0.353726,5,0.031708,-0.023568
ASML,2024-06-17 00:00:00,2024,6,25,2,1044.1899,1036.6,1069.42,1023.21,4646000,1161500.0,-0.007269,0.038835,0.275698,4,0.023903,-0.013457
ASML,2024-06-24 00:00:00,2024,6,26,2,1033.17,1022.73,1048.8101,1002.01,4155600,831120.0,-0.010105,0.046512,0.330204,5,0.021287,-0.033369
ASML,2024-07-01 00:00:00,2024,7,27,3,1035.55,1074.48,1082.79,1015.8,3090600,772650.0,0.037594,0.018152,0.128865,4,0.022445,0.002865
ASML,2024-07-08 00:00:00,2024,7,28,3,1083.15,1085.26,1110.09,1059.35,4937900,987580.0,0.001948,0.062783,0.445717,5,0.036775,-0.033168
ASML,2024-07-15 00:00:00,2024,7,29,3,1097.4399,895.37,1098.73,891.66,12127400,2425480.0,-0.184128,0.117376,0.833284,5,0.004287,-0.12744
ASML,2024-07-22 00:00:00,2024,7,30,3,928.19,888.39,942.57,850.18,8652500,1730500.0,-0.042879,0.099224,0.704418,5,0.051253,-0.064386
ASML,2024-07-29 00:00:00,2024,8,31,3,923.04,809.35,927.76,795.89,5432600,2716300.0,-0.123169,0.043598,0.309517,2,-0.056571,-0.084145
ASML,2024-07-29 00:00:00,2024,7,31,3,886.99,936.7,942.24,856.0,5320400,1773467.0,0.056043,0.135666,0.963133,3,0.088882,-0.020081
ASML,2024-08-05 00:00:00,2024,8,32,3,775.0,860.55,878.63,767.41,8731100,1746220.0,0.110387,0.059917,0.425372,5,0.048186,-0.018365
ASML,2024-08-12 00:00:00,2024,8,33,3,861.75,918.66,930.81,852.82,5828700,1165740.0,0.06604,0.0598,0.424539,5,0.055333,-0.010331
ASML,2024-08-19 00:00:00,2024,8,34,3,917.14,907.26,945.05,903.13,5080900,1016180.0,-0.010773,0.050994,0.362023,5,0.018819,-0.038045
ASML,2024-08-26 00:00:00,2024,8,35,3,903.54,903.87,914.53,874.48,4805400,961080.0,0.000365,0.036838,0.261522,5,0.018204,-0.026398
ASML,2024-09-02 00:00:00,2024,9,36,3,892.6,752.79,892.73,750.87,9180500,2295125.0,-0.156632,0.043502,0.308837,4,-0.019569,-0.0647
ASML,2024-09-09 00:00:00,2024,9,37,3,764.08,816.36,818.62,734.25,9010900,1802180.0,0.068422,0.063765,0.452685,5,0.064894,-0.003945
ASML,2024-09-16 00:00:00,2024,9,38,3,808.96,795.28,839.65,786.37,7526600,1505320.0,-0.016911,0.077871,0.552828,5,0.051178,-0.039702
ASML,2024-09-23 00:00:00,2024,9,39,3,807.61,841.54,862.0,798.01,5329800,1065960.0,0.042013,0.044112,0.313165,5,0.041873,-0.012787
ASML,2024-09-30 00:00:00,2024,9,40,3,836.55,833.25,842.16,819.7,994700,994700.0,-0.003945,,,1,-0.009851,-0.009851
ASML,2024-09-30 00:00:00,2024,10,40,4,839.68,833.0,841.27,811.9,3656900,914225.0,-0.007955,0.022908,0.16263,4,0.011966,-0.013081
ASML,2024-10-07 00:00:00,2024,10,41,4,811.72,840.69,846.12,811.01,5010000,1002000.0,0.03569,0.041302,0.293214,5,0.026254,-0.018908
ASML,2024-10-14 00:00:00,2024,10,42,4,852.52,723.26,873.65,677.12,33163000,6632600.0,-0.151621,0.194186,1.378586,5,0.037564,-0.16261
ASML,2024-10-21 00:00:00,2024,10,43,4,724.0,711.7,724.85,700.1,9168000,1833600.0,-0.016989,0.025074,0.178005,5,0.009536,-0.017048
ASML,2024-10-28 00:00:00,2024,11,44,4,678.55,674.73,682.76,673.46,1801700,1801700.0,-0.00563,,,1,0.003241,0.003241
ASML,2024-10-28 00:00:00,2024,10,44,4,708.39,672.55,715.94,667.22,8111800,2027950.0,-0.050594,0.050395,0.357767,4,0.009158,-0.043782
ASML,2024-11-04 00:00:00,2024,11,45,4,676.05,669.47,685.52,654.77,9208200,1841640.0,-0.009733,0.039898,0.283249,5,0.023857,-0.022219
ASML,2024-11-11 00:00:00,2024,11,46,4,671.77,658.63,712.0,656.78,12673300,2534660.0,-0.01956,0.064343,0.456787,5,0.029031,-0.049541
ASML,2024-11-18 00:00:00,2024,11,47,4,651.07,672.88,674.8,645.45,9463700,1892740.0,0.033499,0.024882,0.176645,5,0.020853,-0.005633
ASML,2024-11-25 00:00:00,2024,11,48,4,685.0,686.61,699.65,659.61,5873700,1468425.0,0.00235,0.042927,0.304752,4,0.024057,-0.018262
ASML,2024-12-02 00:00:00,2024,12,49,4,681.75,708.98,729.22,680.7,8519400,1703880.0,0.039941,0.040886,0.290263,5,0.036207,-0.011696
ASML,2024-12-09 00:00:00,2024,12,50,4,713.25,718.58,724.98,700.57,6024200,1204840.0,0.007473,0.016184,0.114897,5,0.012988,-0.00347
